gene,BACKGROUND
FBXO2,38
FBXO30,13
FBXO31,42
FBXO32,626
FBXO33,10
FBXO34,0
FBXO36,3
FBXO38,15
FBXO39,8
FBXO3,23
FBXO40,15
FBXO41,8
FBXO42,3
FBXO43,37
FBXO44,6
FBXO45,35
FBXO46,2
FBXO47,9
FBXO48,1
FBXO4,28
FBXO5,99
FBXO6,25
FBXO7,108
FBXO8,1
FBXO9,14
FBXW10,9
FBXW11,57
FBXW12,4
FBXW2,22
FBXW4,39
FBXW5,18
FBXW7,1060
FBXW8,42
FBXW9,2
FCAMR,6
FCAR,40
FCER1A,174
FCER1G,73
FCER2,53
FCF1,6
FCGBP,66
FCGR1A,200
FCGR1B,12
FCGR2A,387
FCGR2B,490
FCGR3A,606
FCGR3B,801
FCGRT,48
FCHO1,28
FCHO2,26
FCHSD1,8
FCHSD2,17
FCN1,41
FCN2,88
FCN3,121
FCRL1,35
FCRL2,23
FCRL3,147
FCRL4,56
FCRL5,55
FCRL6,12
FCRLA,27
FCRLB,5
FDCSP,18
FDFT1,97
FDPS,754
FDX1L,4
FDX1,61
FDXACB1,0
FDXR,88
FECH,259
FEM1A,20
FEM1B,33
FEM1C,10
FEN1,622
FER1L6,6
FERD3L,22
FERMT1,153
FERMT2,74
FERMT3,39
FER,2135
FES,7368
FETUB,45
FEV,7662
FEZ1,123
FEZ2,9
FEZF1,67
FEZF2,112
FFAR1,463
FFAR2,194
FFAR3,136
FFAR4,326
FGA,1326
FGB,385
FGD2,19
FGD3,22
FGD4,54
FGD5,58
FGD6,14
FGF10,1019
FGF11,50
FGF12,99
FGF14,119
FGF17,93
FGF18,250
FGF19,727
FGF1,2688
FGF20,164
FGF21,2191
FGF22,63
FGF23,2483
FGF2,17585
FGF3,602
FGF4,911
FGF5,295
FGF6,108
FGF7,1185
FGF8,1588
FGF9,566
FGFBP1,99
FGFBP2,12
FGFBP3,6
FGFR1,3979
FGFR1OP2,24
FGFR1OP,37
FGFR2,3280
FGFR3,2638
FGFR4,863
FGFRL1,94
FGG,1445
FGGY,15
FGL1,55
FGL2,214
FGR,1956
FHAD1,4
FHDC1,11
FHIT,1193
FHL2,369
FHL3,103
FHL5,58
FH,10087
FHOD1,80
FHOD3,55
FIBCD1,12
FIBIN,12
FIBP,14
FICD,36
FIG4,130
FIGLA,94
FIGNL1,13
FIGN,35
FILIP1L,45
FILIP1,24
FIP1L1,454
FIS1,526
FITM1,16
FITM2,28
FIZ1,16
FJX1,26
FKBP10,103
FKBP11,21
FKBP14,33
FKBP15,9
FKBP1A,61
FKBP1B,28
FKBP1C,0
FKBP2,13
FKBP3,39
FKBP4,243
FKBP5,719
FKBP6,49
FKBP7,11
FKBP8,100
FKBP9,13
FKBPL,36
FKRP,245
FKSG48,0
FKSG52,0
FKSG61,0
FKSG62,0
FKSG63,0
FKSG68,0
FKTN,161
FLAD1,26
FLCN,420
FLG2,30
FLG,1119
FLI1,1572
FLII,278
FLJ00104,0
FLJ00273,0
FLJ00325,0
FLJ00388,0
FLJ00418,0
FLJ20306,0
FLJ20373,0
FLJ27365,1
FLJ45079,0
FLNB,121
FLNC,231
FLOT1,74
FLOT2,45
FLRT1,12
FLRT2,36
FLRT3,59
FLT1,2013
FLT3LG,15
FLT3,6101
FLT4,416
FLVCR1,74
FLVCR2,23
FLYWCH1,4
FLYWCH2,2
FMN1,43
FMN2,66
FMNL1,61
FMNL2,74
FMNL3,48
FMO1,891
FMO2,870
FMO3,963
FMO4,846
FMO5,91
FMO6P,4
FMOD,278
FN1,1169
FN3K,56
FN3KRP,23
FNBP1L,44
FNBP1,61
FNBP4,13
FNDC1,32
FNDC3A,16
FNDC3B,65
FNDC4,10
FNDC5,806
FNDC7,1
FNDC8,0
FNDC9,2
FNIP1,47
FNIP2,30
FNTA,34
FNTB,20
FOCAD,14
FOLH1,1186
FOLR1,264
FOLR2,53
FOLR3,22
FOLR4,8
FOPNL,6
FOSB,1232
FOSL1,226
FOSL2,289
FOS,32489
FOXA1,1196
FOXA2,1298
FOXA3,215
FOXB1,40
FOXB2,4
FOXC1,581
FOXC2,471
FOXD1,203
FOXD2,78
FOXD3,362
FOXD4L1,18
FOXD4L2,1
FOXD4L3,2
FOXD4L4,2
FOXD4L5,1
FOXD4L6,2
FOXD4,27
FOXE1,252
FOXE3,116
FOXF1,282
FOXF2,121
FOXG1,463
FOXH1,165
FOXI1,127
FOXI2,13
FOXJ1,310
FOXJ2,39
FOXJ3,22
FOXK1,106
FOXK2,45
FOXL1,109
FOXL2,871
FOXM1,1567
FOXN1,408
FOXN2,28
FOXN3,71
FOXN4,56
FOXO1,4830
FOXO3,2705
FOXO6,91
FOXP1,670
FOXP2,626
FOXP4,85
FOXQ1,145
FOXR1,13
FOXRED1,20
FOXRED2,3
FOXS1,16
FP15737,0
FPGS,366
FPGT,8
FPGT-TNNI3K,3
FPR1,401
FPR2,752
FPR3,89
FRA10AC1,3
FRAS1,111
FRAT1,84
FRAT2,29
FREM1,63
FREM2,65
FREM3,19
FRG1B,2
FRG1,90
FRG2B,1
FRG2C,1
FRG2,50
FRK,263
FRMD1,3
FRMD3,21
FRMD4A,27
FRMD4B,13
FRMD5,15
FRMD6,36
FRMD8,8
FRMPD1,10
FRMPD2,6
FRRS1L,13
FRRS1,3
FRS2,272
FRS3,29
FRYL,12
FRY,9993
FRZB,212
FSBP,53
FSCB,9
FSCN1,253
FSCN2,34
FSCN3,4
FSD1L,2
FSD1,44
FSD2,20
FSHB,376
FSHR,1458
FSIP1,20
FSIP2,11
FSTL1,238
FSTL3,97
FSTL4,8
FSTL5,20
FST,7175
FTCDNL1,1
FTCD,208
FTH1,203
FTL,425
FTMT,43
FTO,3081
FTSJ2,7
FTSJ3,7
FUBP1,176
FUBP3,17
FUCA1,72
FUCA2,14
FUK,66
FUOM,1
FURIN,2883
FUS,3180
FUT10,7
FUT11,11
FUT1,250
FUT2,401
FUT3,167
FUT4,221
FUT5,39
FUT6,99
FUT7,82
FUT8,225
FUT9,49
FUZ,55
FXN,368
FXR1,191
FXR2,82
FXYD1,90
FXYD2,104
FXYD3,65
FXYD4,36
FXYD5,83
FXYD6-FXYD2,1
FXYD6,35
FXYD7,21
FYB,277
FYCO1,54
FYN,3473
FYTTD1,0
FZD10,105
FZD1,217
FZD2,203
FZD3,193
FZD4,341
FZD5,175
FZD6,185
FZD7,294
FZD8,130
FZD9,101
FZR1,171
G0S2,173
G2E3,11
G3BP1,301
G3BP2,58
G6PC2,162
G6PC3,106
G6PC,348
GAA,2903
GAB1,562
GAB2,450
GAB4,1
GABARAPL1,157
GABARAPL2,166
GABARAPL3,2
GABARAP,419
GABBR1,96
GABBR2,142
GABPA,205
GABPB1,52
GABPB2,25
GABRA1,438
GABRA2,282
GABRA4,129
GABRA5,228
GABRA6,113
GABRB1,100
GABRB2,187
GABRB3,371
GABRD,115
GABRG1,48
GABRG2,347
GABRG3,56
GABRP,41
GABRR1,44
GABRR2,64
GAD1,358
GAD2,191
GADD45A,920
GADD45B,400
GADD45GIP1,30
GADD45G,142
GADL1,24
GAK,320
GAL3ST1,16
GAL3ST2,26
GAL3ST3,3
GAL3ST4,6
GALC,602
GALE,7507
GALK1,47
GALK2,18
GALM,191
GAL,24325
GALNS,221
GALNT10,17
GALNT11,16
GALNT12,20
GALNT13,20
GALNT14,42
GALNT15,0
GALNT16,5
GALNT18,5
GALNT1,33
GALNT2,82
GALNT3,129
GALNT4,15
GALNT5,8
GALNT6,30
GALNT7,31
GALNT8,9
GALNT9,14
GALNTL5,8
GALNTL6,4
GALP,1394
GALR1,319
GALR2,285
GALR3,132
GALT,2219
GAMT,255
GANAB,43
GANC,91
GAN,64620
GAP43,807
GAPDH,6875
GAPDHS,134
GAPT,21
GAPVD1,10
GAR1,102
GAREML,0
GAREM,90
GARNL3,3
GARS,525
GART,308
GAS1,358
GAS2L1,13
GAS2L2,5
GAS2L3,11
GAS2,111
GAS6,810
GAS7,89
GAS8,47
GAST,1712
GATA2,1477
GATA3,3382
GATA4,2433
GATA5,243
GATA6,948
GATAD1,10
GATAD2A,27
GATAD2B,26
GATC,769
GATM,84
GATSL1,0
GATSL2,1
GATSL3,0
GATS,362
GBA2,117
GBA,1300
GBAS,31
GBE1,107
GBF1,195
GBGT1,20
GBP1,268
GBP2,130
GBP3,26
GBP4,22
GBP5,72
GBP6,21
GBP7,7
GBX1,34
GBX2,229
GCA,3617
GCAT,222
GCC1,14
GCC2,28
GCDH,173
GCFC2,23
GCG,1187
GCGR,246
GCH1,390
GCHFR,36
GCK,1086
GCKR,454
GCLC,989
GCLM,631
GCM1,164
GCM2,150
GCN1L1,3
GC,107451
GCNT1,25
GCNT2,40
GCNT3,22
GCNT4,6
GCNT6,0
GCNT7,0
GCOM1,6
GCSAML,3
GCSAM,37
GCSH,75
GDA,3318
GDAP1L1,7
GDAP1,180
GDAP2,6
GDE1,23
GDF10,71
GDF11,345
GDF15,1176
GDF1,170
GDF2,227
GDF3,211
GDF5,568
GDF5OS,0
GDF6,116
GDF7,72
GDF9,819
GDI2,40
GDNF,5734
GDPD1,3
GDPD3,7
GDPD4,2
GDPD5,19
GDPGP1,3
GEMIN2,170
GEMIN4,77
GEMIN5,53
GEMIN6,20
GEMIN7,19
GEM,5945
GEN1,112
GET4,29
GFAP,16873
GFER,107
GFI1B,155
GFI1,427
GFM1,26
GFM2,8
GFOD1,5
GFOD2,4
GFPT1,94
GFPT2,37
GFRA1,476
GFRA2,143
GFRA3,84
GFRA4,20
GFRAL,39
GFY,15
GGA1,168
GGA2,106
GGA3,108
GGACT,7
GGCT,76
GGCX,170
GGH,321
GGNBP1,8
GGNBP2,22
GGN,353
GGPS1,45
GGT1,117
GGT2,23
GGT5,25
GGT6,9
GGT7,6
GGTLC1,1
GGTLC2,3
GGTLC3,0
GH1,698
GH2,308
GHDC,71
GHITM,14
GHRH,3459
GHRHR,190
GHRL,308
GHR,2205
GHSR,590
GID4,15
GID8,15
GIF,11794
GIGYF1,8
GIGYF2,74
GIMAP1,18
GIMAP2,8
GIMAP4,30
GIMAP5,57
GIMAP6,13
GIMAP7,12
GIMAP8,8
GIN1,16
GINM1,1
GINS1,34
GINS2,45
GINS3,19
GINS4,18
GIPC1,135
GIPC2,19
GIPC3,26
GIP,4399
GIPR,288
GIT1,275
GIT2,104
GJA10,31
GJA1,1246
GJA3,106
GJA4,57
GJA5,77
GJA8,128
GJA9,8
GJB2,1821
GJB3,290
GJB4,46
GJB5,12
GJB6,550
GJB7,9
GJC1,25
GJC2,57
GJC3,21
GJD2,34
GJD3,26
GJD4,14
GJE1,24
GK2,46
GK5,14
GKAP1,7
GKN1,78
GKN2,47
GLB1L2,5
GLB1L3,3
GLB1L,6
GLB1,232
GLCCI1,50
GLCE,40
GLDC,125
GLDN,32
GLE1,92
GLG1,30
GLI1,2815
GLI2,1173
GLI3,1030
GLI4,3
GLIPR1L1,7
GLIPR1L2,4
GLIPR1,65
GLIPR2,22
GLIS1,48
GLIS2,75
GLIS3,148
GLMN,50
GLO1,555
GLOD4,7
GLP1R,1912
GLP2R,60
GLRA1,135
GLRA3,39
GLRB,116
GLRX2,94
GLRX3,46
GLRX5,51
GLRX,195
GLS2,113
GLS,2615
GLT1D1,8
GLT6D1,9
GLT8D1,13
GLT8D2,2
GLTPD1,1
GLTPD2,2
GLTP,115
GLTSCR1L,3
GLTSCR1,14
GLTSCR2,44
GLUD1,244
GLUL,142
GLYATL1,4
GLYATL2,4
GLYATL3,2
GLYAT,21
GLYCTK,9
GLYR1,17
GM2A,44
GMCL1,8
GMDS,186
GMEB1,20
GMEB2,15
GMFB,27
GMFG,18
GMIP,24
GML,398
GMNC,26
GMNN,267
GMPPA,9
GMPPB,42
GMPR2,11
GMPR,35
GMPS,422
GNA11,386
GNA12,43
GNA13,76
GNA14,56
GNA15,21
GNAI1,78
GNAI2,303
GNAI3,128
GNAL,99
GNAO1,109
GNAQ,542
GNAS,1413
GNAT1,165
GNAT2,118
GNAT3,34
GNAZ,75
GNB1L,18
GNB1,98
GNB2L1,50
GNB2,31
GNB3,465
GNB4,31
GNB5,111
GNE,505
GNG10,7
GNG11,31
GNG12,23
GNG13,13
GNG2,47
GNG3,15
GNG4,17
GNG5,12
GNG7,30
GNG8,5
GNGT1,18
GNGT2,15
GNL1,23
GNL2,8
GNL3,132
GNLY,312
GNMT,230
GNPAT,52
GNPDA1,7
GNPDA2,89
GNPNAT1,18
GNPTAB,120
GNPTG,57
GNRH1,344
GNRH2,189
GNRHR,696
GNS,1121
GOLGA1,2
GOLGA2,34
GOLGA3,46
GOLGA4,56
GOLGA5,24
GOLGA6A,6
GOLGA6B,0
GOLGA6C,0
GOLGA6D,0
GOLGA6L10,0
GOLGA6L18,0
GOLGA6L19,0
GOLGA6L1,1
GOLGA6L20,0
GOLGA6L2,3
GOLGA6L4,0
GOLGA6L6,0
GOLGA6L9,0
GOLGA7B,2
GOLGA7,12
GOLGA8A,2
GOLGA8B,3
GOLGA8F,0
GOLGA8G,1
GOLGA8H,0
GOLGA8I,0
GOLGA8J,0
GOLGA8K,0
GOLGA8M,1
GOLGA8N,0
GOLGA8O,0
GOLGA8Q,0
GOLGA8R,0
GOLGA8S,0
GOLGA8T,0
GOLGB1,20
GOLIM4,28
GOLM1,217
GOLPH3L,7
GOLPH3,174
GOLT1A,5
GOLT1B,1
GON4L,17
GOPC,172
GORAB,87
GORASP1,78
GORASP2,52
GOSR1,30
GOSR2,46
GOT1L1,2
GOT1,170
GOT2,90
GP1BA,93
GP1BB,29
GP2,757
GP5,1057
GP6,476
GP9,67
GPA33,95
GPAA1,46
GPALPP1,0
GPAM,111
GPANK1,2
GPAT2,31
GPATCH11,2
GPATCH1,10
GPATCH2L,2
GPATCH2,3
GPATCH3,4
GPATCH4,2
GPATCH8,4
GPBAR1,435
GPBP1L1,1
GPBP1,6
GPC1,117
GPC2,27
GPC5,96
GPC6,64
GPCPD1,11
GPD1L,35
GPD1,330
GPD2,128
GPER1,931
GPHA2,2
GPHN,39
GPIHBP1,214
GPI,18502
GPLD1,26
GPM6A,72
GPN1,21
GPN2,4
GPN3,18
GPNMB,362
GPR107,15
GPR108,6
GPR110,27
GPR111,5
GPR113,8
GPR114,13
GPR115,9
GPR116,34
GPR123,8
GPR124,57
GPR125,40
GPR126,75
GPR128,9
GPR12,50
GPR132,30
GPR133,28
GPR135,11
GPR137B,21
GPR137C,1
GPR137,18
GPR139,32
GPR141,4
GPR142,30
GPR144,4
GPR146,18
GPR148,4
GPR149,7
GPR150,6
GPR151,17
GPR152,2
GPR153,10
GPR155,11
GPR156,0
GPR157,2
GPR158,36
GPR15,126
GPR160,15
GPR161,51
GPR162,8
GPR171,17
GPR176,9
GPR179,26
GPR17,126
GPR180,7
GPR182,7
GPR183,79
GPR18,115
GPR19,19
GPR1,204
GPR20,5
GPR21,12
GPR22,18
GPR25,5
GPR26,20
GPR27,17
GPR31,26
GPR32,46
GPR35,136
GPR37L1,29
GPR37,96
GPR39,185
GPR3,85
GPR42,4
GPR45,7
GPR4,135
GPR52,25
GPR55,390
GPR56,174
GPR61,21
GPR62,9
GPR63,10
GPR65,101
GPR68,120
GPR6,44
GPR75-ASB3,0
GPR75,21
GPR78,39
GPR83,39
GPR84,89
GPR85,25
GPR87,36
GPR88,56
GPR89A,1
GPR89B,3
GPR89C,1
GPR97,17
GPR98,79
GPRC5A,96
GPRC5B,45
GPRC5C,15
GPRC5D,24
GPRC6A,157
GPRIN1,175
GPRIN2,16
GPRIN3,4
GPS1,81
GPS2,83
GPSM1,70
GPSM2,104
GPSM3,14
GPT2,72
GPT,4654
GPX1,1979
GPX2,371
GPX3,586
GPX4,1351
GPX5,90
GPX6,36
GPX7,76
GPX8,35
GRAMD1A,10
GRAMD1B,15
GRAMD1C,3
GRAMD2,5
GRAMD3,6
GRAMD4,12
GRAP2,103
GRAPL,1
GRAP,271
GRASP,35585
GRB10,408
GRB14,142
GRB2,3281
GRB7,280
GREB1L,20
GREB1,167
GREM1,436
GREM2,87
GRHL1,47
GRHL2,168
GRHL3,148
GRHPR,64
GRIA1,160
GRIA2,137
GRIA4,74
GRID1,37
GRID2IP,16
GRID2,85
GRIK1-AS2,0
GRIK1,82
GRIK2,127
GRIK3,58
GRIK4,82
GRIK5,25
GRIN1,298
GRIN2A,284
GRIN2B,344
GRIN2C,41
GRIN2D,59
GRIN3A,73
GRIN3B,21
GRINA,78
GRIP1,410
GRK1,248
GRK4,169
GRK5,421
GRK6,205
GRK7,29
GRM1,168
GRM2,57
GRM3,134
GRM4,48
GRM5,1062
GRM6,62
GRM7,106
GRM8,51
GRN,2243
GRPEL1,15
GRPEL2,4
GRP,5135
GRSF1,37
GRTP1,5
GRWD1,17
GRXCR1,11
GRXCR2,4
GS1-259H13.10,0
GS1-393G12.13,1
GSAP,35
GSC2,41
GSC,2215
GSDMA,65
GSDMB,117
GSDMC,20
GSDMD,410
GSE1,26
GSG1L,22
GSG1,8
GSG2,16
GSK3A,63
GSK3B,4766
GSKIP,42
GSN,441
GSPT1,53
GSR,1601
GSS,1976
GSTA1,603
GSTA2,189
GSTA3,101
GSTA4,184
GSTA5,31
GSTCD,17
GSTK1,60
GSTM1,3903
GSTM2,154
GSTM3,301
GSTM4,60
GSTM5,75
GSTO1,251
GSTO2,119
GSTP1,5664
GSTT1,2991
GSTT2B,7
GSTT2,124
GSTZ1,123
GSX1,13
GSX2,47
GTDC1,9
GTF2A1L,18
GTF2A1,8
GTF2A2,3
GTF2B,14
GTF2E1,5
GTF2E2,11
GTF2F1,7
GTF2F2,11
GTF2H1,142
GTF2H2C,1
GTF2H2,16
GTF2H3,5
GTF2H4,12
GTF2H5,24
GTF2I,210
GTF2IRD1,90
GTF2IRD2B,2
GTF2IRD2,17
GTF3A,12
GTF3C1,6
GTF3C2,4
GTF3C3,6
GTF3C4,3
GTF3C5,4
GTF3C6,1
GTPBP10,7
GTPBP1,9
GTPBP2,18
GTPBP3,22
GTPBP4,14
GTPBP8,2
GTSCR1,0
GTSE1,55
GTSF1L,2
GTSF1,20
GUCA1A,107
GUCA1B,66
GUCA1C,8
GUCA2A,22
GUCA2B,25
GUCD1,5
GUCY1A2,19
GUCY1A3,49
GUCY1B3,31
GUCY2C,105
GUCY2D,162
GUF1,6
GUK1,24
GULP1,38
GUSB,287
GVQW1,0
GXYLT1,9
GXYLT2,10
GYG1,31
GYLTL1B,9
GYPA,188
GYPB,67
GYPC,1994
GYPE,25
GYS1,107
GYS2,67
GZF1,9
GZMA,419
GZMB,1853
GZMH,37
GZMK,73
GZMM,39
H1F0,12
H1FNT,4
H1FOO,33
H1FX,6
H2AFJ,9
H2AFV,8
H2AFX,105
H2AFY2,8
H2AFY,29
H2AFZ,49
H3F3A,289
H3F3B,65
H3F3C,5
H6PD,66
HAAO,19
HABP2,173
HABP4,13
HACE1,87
HACL1,14
HADHA,120
HADHB,91
HADH,190
HAGHL,1
HAGH,48
HAL,3128
HAMP,1939
HAND1,280
HAND2,492
HAO1,24
HAO2,23
HAP1,557
HAPLN1,71
HAPLN2,14
HAPLN3,21
HAPLN4,20
HARBI1,5
HARS2,27
HARS,557
HAS1,519
HAS2,1386
HAS3,331
HAT1,213
HAUS1,8
HAUS2,1
HAUS3,6
HAUS4,4
HAUS5,1
HAUS6,11
HAUS8,9
HAVCR1,870
HAVCR2,842
HAX1,223
HBA1,36399
HBA2,780
HBB,1558
HBCBP,0
HBD,2347
HBE1,69
HBEGF,1262
HBG1,66
HBG2,113
HBM,1674
HBP1,589
HBQ1,8
HBS1L,121
HBZ,318
HCAR1,52
HCAR2,200
HCAR3,60
HCFC1R1,15
HCFC2,8
HCG27,12
HCK,896
HCLS1,118
HCN1,599
HCN2,574
HCN3,100
HCN4,638
HCRT,909
HCRTR1,238
HCRTR2,151
HCST,192
HDAC10,107
HDAC11,161
HDAC1,3537
HDAC2,1827
HDAC3,1349
HDAC4,1081
HDAC5,744
HDAC7,303
HDAC9,337
HDC,2086
HDDC2,2
HDDC3,3
HDGFL1,3
HDGF,245
HDGFRP2,8
HDGFRP3,22
HDHD2,4
HDHD3,2
HDLBP,25
HEATR1,11
HEATR2,4
HEATR3,4
HEATR4,1
HEATR5A,1
HEATR5B,2
HEATR6,3
HEBP1,16
HEBP2,18
HECA,164
HECTD1,36
HECTD2,13
HECTD3,15
HECTD4,15
HECW1,12
HECW2,25
HEG1,37
HELB,88
HELLS,123
HELQ,25
HELT,162
HELZ2,17
HELZ,56
HEMGN,44
HEMK1,3
HENMT1,12
HEPACAM2,8
HEPACAM,71
HEPHL1,7
HEPN1,8
HERC1,56
HERC2,198
HERC3,19
HERC4,24
HERC5,91
HERC6,26
HERPUD1,121
HERPUD2,3
HES1,2287
HES2,56
HES3,96
HES4,53
HES5,517
HES6,117
HES7,113
HESX1,238
HEXA,5790
HEXB,295
HEXDC,5
HEXIM1,197
HEXIM2,14
HEY1,564
HEY2,339
HEYL,521
HFE2,64
HFE,3709
HFM1,29
HGD,1149
HGFAC,17
HGF,10848
HGSNAT,45
HGS,1699
HHATL,12
HHAT,67
HHEX,445
HHIPL1,7
HHIPL2,5
HHIP,235
HHLA1,3
HHLA2,41
HHLA3,2
HIAT1,9
HIATL1,5
HIATL2,0
HIBADH,24
HIBCH,37
HIC1,295
HIC2,16
HID1,16
HIF1AN,202
HIF1A,9753
HIF3A,179
HIGD1A,21
HIGD1B,5
HIGD1C,0
HIGD2A,9
HIGD2B,0
HILPDA,48
HINFP,31
HINT1,202
HINT2,34
HINT3,4
HIP1,278
HIP1R,93
HIPK1,61
HIPK2,366
HIPK3,113
HIPK4,9
HIRA,1436
HIRIP3,7
HIST1H1A,7
HIST1H1B,13
HIST1H1C,22
HIST1H1D,11
HIST1H1E,25
HIST1H1T,10
HIST1H2AA,5
HIST1H2AB,0
HIST1H2AC,9
HIST1H2AD,2
HIST1H2AE,3
HIST1H2AG,3
HIST1H2AH,2
HIST1H2AI,1
HIST1H2AJ,4
HIST1H2AK,0
HIST1H2AL,3
HIST1H2AM,3
HIST1H2BA,9
HIST1H2BB,7
HIST1H2BC,5
HIST1H2BD,6
HIST1H2BE,4
HIST1H2BF,5
HIST1H2BG,3
HIST1H2BH,8
HIST1H2BI,3
HIST1H2BJ,11
HIST1H2BK,12
HIST1H2BL,2
HIST1H2BM,4
HIST1H2BN,3
HIST1H2BO,5
HIST1H3A,8
HIST1H3B,57
HIST1H3C,9
HIST1H3D,5
HIST1H3E,7
HIST1H3F,7
HIST1H3G,4
HIST1H3H,6
HIST1H3I,0
HIST1H3J,4
HIST1H4A,11
HIST1H4B,5
HIST1H4C,8
HIST1H4D,5
HIST1H4E,7
HIST1H4F,3
HIST1H4G,0
HIST1H4H,2
HIST1H4I,0
HIST1H4J,2
HIST1H4K,6
HIST1H4L,3
HIST2H2AA3,4
HIST2H2AA4,1
HIST2H2AB,1
HIST2H2AC,3
HIST2H2BE,16
HIST2H2BF,3
HIST2H3A,1
HIST2H3C,3
HIST2H3D,4
HIST2H3PS2,0
HIST2H4A,5
HIST2H4B,3
HIST3H2A,3
HIST3H2BB,2
HIST3H3,3
HIST4H4,7
HIVEP1,47
HIVEP2,79
HIVEP3,36
HJURP,112
HK1,534
HK2,1495
HK3,104
HKDC1,28
HKR1,36
HLA-A,14951
HLA-B,13844
HLA-C,3815
HLA-DMA,393
HLA-DMB,395
HLA-DOA,42
HLA-DOB,39
HLA-DPA1,240
HLA-DPB1,1001
HLA-DQA1,1749
HLA-DQA2,55
HLA-DQB1,3264
HLA-DQB2,32
HLA-DRA,1086
HLA-DRB1,9548
HLA-DRB5,479
HLA-E,930
HLA-F,246
HLA-G,2467
HLCS,349
HLF,946
HLTF,155
HLX,122
HM13,17
HMBOX1,39
HMBS,273
HMCES,11
HMCN1,54
HMCN2,5
HMG20A,37
HMG20B,26
HMGA1,1093
HMGA2,1451
HMGB1,7741
HMGB2,495
HMGB4,16
HMGCLL1,5
HMGCL,41
HMGCR,1108
HMGCS1,115
HMGCS2,185
HMGN1,376
HMGN2,307
HMGN3,28
HMGN4,6
HMGXB3,3
HMGXB4,1
HMHA1,10
HMHB1,5
HMMR,138
HMOX1,13240
HMOX2,46
HMSD,17
HMX1,50
HMX2,42
HMX3,39
HN1L,7
HN1,135
HNF1A,1692
HNF1B,1114
HNF4A,1438
HNF4G,56
HNMT,149
HNRNPA0,17
HNRNPA1L2,1
HNRNPA1,376
HNRNPA2B1,1064
HNRNPA3,36
HNRNPAB,61
HNRNPCL1,3
HNRNPC,132
HNRNPDL,19
HNRNPD,77
HNRNPF,25
HNRNPH1,51
HNRNPH3,7
HNRNPK,227
HNRNPLL,24
HNRNPL,73
HNRNPM,41
HNRNPR,27
HNRNPUL1,24
HNRNPUL2-BSCL2,0
HNRNPUL2,3
HNRNPU,89
HOGA1,29
HOMER1,223
HOMER2,78
HOMER3,32
HOMEZ,14
HOOK1,57
HOOK2,31
HOOK3,34
HOPX,136
HORMAD1,55
HORMAD2,29
HOXA10,673
HOXA11,334
HOXA13,289
HOXA1,318
HOXA2,182
HOXA3,167
HOXA4,162
HOXA5,336
HOXA6,37
HOXA7,181
HOXA9,851
HOXB13,309
HOXB1,248
HOXB2,127
HOXB3,113
HOXB4,364
HOXB5,141
HOXB6,87
HOXB7,257
HOXB8,162
HOXB9,136
HOXC10,83
HOXC11,59
HOXC12,15
HOXC13,134
HOXC4,79
HOXC5,41
HOXC6,173
HOXC8,205
HOXC9,92
HOXD10,198
HOXD11,126
HOXD12,68
HOXD13,362
HOXD1,71
HOXD3,101
HOXD4,98
HOXD8,62
HOXD9,100
HP1BP3,22
HPCAL1,32
HPCAL4,9
HPCA,218
HPDL,199
HPD,2276
HPGD,153
HPGDS,80
HPN,1378
HP,37411
HPR,2519
HPS1,179
HPS3,55
HPS4,62
HPS5,40
HPS6,46
HPSE2,37
HPSE,246
HPX,468
HRASLS2,6
HRASLS5,3
HRASLS,28
HRAS,4227
HRC,1649
HRCT1,4
HRG,865
HRH1,89
HRH2,44
HRH3,43
HRH4,426
HRK,215
HR,275190
HRNR,38
HRSP12,5
HS1BP3,16
HS2ST1,15
HS3ST1,31
HS3ST2,41
HS3ST3A1,14
HS3ST3B1,17
HS3ST4,6
HS3ST5,7
HS3ST6,5
HS6ST1,61
HS6ST3,22
hsa-mir-1199,1
hsa-mir-150,318
HSBP1L1,1
HSBP1,278
HSCB,92
HSD11B1L,2
HSD11B1,403
HSD11B2,419
HSD17B11,15
HSD17B12,47
HSD17B13,60
HSD17B14,13
HSD17B1,236
HSD17B2,162
HSD17B3,222
HSD17B4,196
HSD17B6,25
HSD17B7,66
HSD17B8,19
HSD3B1,347
HSD3B2,267
HSD3B7,30
HSDL1,6
HSDL2,17
HSF1,2017
HSF2BP,10
HSF2,295
HSF4,148
HSF5,14
HSH2D,36
HSP90AA1,265
HSP90AB1,247
HSP90B1,132
HSPA12A,25
HSPA12B,43
HSPA13,25
HSPA14,18
HSPA1A,500
HSPA1B,242
HSPA1L,108
HSPA2,220
HSPA4L,40
HSPA4,118
HSPA5,808
HSPA6,100
HSPA8,884
HSPA9,231
HSPB11,29
HSPB1,1760
HSPB2-C11orf52,0
HSPB2,170
HSPB3,48
HSPB6,179
HSPB7,71
HSPB8,295
HSPB9,14
HSPBAP1,13
HSPBP1,63
HSPD1,367
HSPE1-MOB4,0
HSPE1,28
HSPG2,189
HSPH1,123
HTATIP2,101
HTN1,47
HTN3,205
HTR1A,393
HTR1B,423
HTR1D,40
HTR1E,25
HTR1F,20
HTR2A,702
HTR2B,109
HTR3A,202
HTR3B,89
HTR3C,25
HTR3D,17
HTR3E,30
HTR4,99
HTR5A-AS1,0
HTR5A,38
HTR6,63
HTR7,77
HTRA1,666
HTRA2,566
